id,playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note
279,allenlu01,1971,1,MIL,NBA,80,0,2316,1080,0,0,254,333,0,0,0,214,874,441,259,198,0,0,11,0,386,197,0,0,38,42,0,0,0,30,166,78,54,41,0,0,NULL
280,allenlu01,1972,1,MIL,NBA,80,0,2693,1237,0,0,279,426,0,0,0,188,1130,547,200,143,0,0,6,0,203,94,0,0,16,21,0,0,0,15,89,36,28,22,0,0,NULL
281,allenlu01,1973,1,MIL,NBA,72,0,2388,1268,89,202,291,374,137,22,0,215,1062,526,274,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
282,allenlu01,1974,1,MIL,NBA,10,0,342,167,9,22,31,53,14,1,0,23,164,68,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
283,allenlu01,1974,2,LAL,NBA,56,0,2011,1093,81,166,247,319,122,28,0,194,1006,443,269,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
284,allenlu01,1975,1,LAL,NBA,76,0,2388,1119,64,150,214,357,101,20,0,241,1004,461,254,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
285,allenlu01,1976,1,LAL,NBA,78,0,2482,1139,58,193,251,405,116,19,0,183,1035,472,252,195,0,0,7,0,186,77,7,25,32,24,11,3,0,18,82,32,19,13,0,0,NULL
286,allenlu01,1977,1,KCK,NBA,77,0,2147,920,66,163,229,360,93,28,217,180,846,373,220,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
287,allenlu01,1978,1,KCK,NBA,31,0,413,157,14,32,46,44,21,6,30,52,174,69,33,19,0,0,5,0,73,36,2,5,7,3,2,1,5,7,32,15,6,6,0,0,NULL
288,allenma01,2001,1,MIA,NBA,12,0,161,52,15,23,38,5,3,8,2,16,51,22,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
289,allenma01,2002,1,MIA,NBA,80,0,2318,767,134,291,425,54,37,78,128,234,790,335,121,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
290,allenma01,2003,1,MIA,NBA,45,0,616,191,42,77,119,16,12,28,27,81,198,83,33,25,0,0,10,0,138,50,12,18,30,4,2,9,4,21,49,22,9,6,0,0,NULL
291,allenma01,2004,1,MIA,NBA,14,0,248,83,24,28,52,11,4,11,11,29,76,35,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
292,allenma01,2004,2,CHA,NBA,22,0,271,111,16,31,47,7,5,11,7,24,101,49,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
293,allenma01,2005,1,CHI,NBA,54,0,701,266,44,96,140,20,14,16,34,92,247,121,38,23,1,1,6,0,116,28,5,13,18,7,2,6,10,16,30,14,1,0,0,0,NULL
294,allenma01,2006,1,CHI,NBA,60,0,638,242,42,77,119,16,17,16,21,85,258,107,34,28,1,0,5,0,35,4,4,3,7,1,1,1,3,7,12,2,0,0,0,0,NULL
295,allenma01,2007,1,NJN,NBA,48,0,763,261,42,86,128,29,15,21,32,89,260,124,13,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
296,allenma01,2007,2,DAL,NBA,25,0,335,77,24,44,68,15,4,10,13,60,66,33,12,11,0,0,3,0,18,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,NULL
297,allenma01,2008,1,MIL,NBA,49,0,578,156,35,68,103,35,7,12,20,89,170,73,21,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
298,allenma01,2009,1,DEN,NBA,51,0,456,105,36,46,82,16,11,5,22,68,116,46,13,12,6,1,4,0,11,0,2,1,3,0,1,0,0,2,1,0,0,0,0,0,NULL
299,allenma01,2010,1,ORL,NBA,18,0,178,23,12,20,32,4,1,4,3,30,31,11,2,1,0,0,1,0,7,1,0,1,1,0,0,0,0,2,1,0,2,1,0,0,NULL
300,allenra01,1988,1,SAC,NBA,7,0,43,17,3,4,7,0,1,1,2,7,19,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
301,allenra01,1989,1,SAC,NBA,63,0,746,235,49,89,138,23,16,19,28,102,239,106,43,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
302,allenra02,1996,1,MIL,NBA,82,0,2532,1102,97,229,326,210,75,10,149,218,908,390,249,205,298,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
303,allenra02,1997,1,MIL,NBA,82,0,3287,1602,127,278,405,356,111,12,263,244,1315,563,391,342,368,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
304,allenra02,1998,1,MIL,NBA,50,0,1719,856,57,155,212,178,53,7,122,117,673,303,195,176,208,74,3,0,120,67,8,14,22,13,3,1,11,9,47,25,13,8,19,9,NULL
305,allenra02,1999,1,MIL,NBA,82,0,3070,1809,83,276,359,308,110,19,183,187,1411,642,398,353,407,172,5,0,186,110,10,23,33,13,8,0,9,10,90,40,22,20,26,10,NULL
306,allenra02,2000,1,MIL,NBA,82,0,3129,1806,101,327,428,374,124,20,204,192,1309,628,392,348,467,202,18,0,768,452,19,55,74,108,24,10,43,44,331,158,86,79,119,57,NULL
307,allenra02,2001,1,MIL,NBA,69,0,2525,1503,81,231,312,271,88,18,159,157,1148,530,245,214,528,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
308,allenra02,2002,1,MIL,NBA,47,0,1683,1003,45,173,218,164,57,11,117,149,803,351,195,178,311,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
309,allenra02,2002,2,SEA,NBA,29,0,1197,710,49,114,163,170,46,3,81,71,560,247,150,138,222,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
310,allenra02,2003,1,SEA,NBA,56,0,2152,1287,69,217,286,268,71,11,156,132,1017,447,271,245,378,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
311,allenra02,2004,1,SEA,NBA,78,0,3064,1867,79,268,347,289,84,5,171,167,1494,640,428,378,556,209,11,0,436,291,12,35,47,43,14,4,34,22,215,102,63,56,82,31,NULL
312,allenra02,2005,1,SEA,NBA,78,0,3022,1955,71,261,332,286,105,16,188,151,1500,681,359,324,653,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
313,allenra02,2006,1,SEA,NBA,55,0,2219,1454,57,190,247,228,82,11,154,113,1153,505,309,279,443,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
314,allenra02,2007,1,BOS,NBA,73,0,2622,1273,75,193,268,225,65,16,127,147,987,439,237,215,452,180,26,0,987,405,25,73,98,71,24,8,38,63,311,133,92,84,139,55,NULL
315,allenra02,2008,1,BOS,NBA,79,0,2870,1434,66,212,278,218,69,13,134,157,1040,499,249,237,486,199,14,14,565,256,13,42,55,37,15,5,25,35,206,83,58,55,100,35,NULL
316,allenra02,2009,1,BOS,NBA,80,0,2819,1304,45,208,253,210,64,25,129,182,973,464,253,231,399,145,24,24,925,387,12,68,80,63,22,3,36,74,304,131,80,69,145,56,NULL
317,allenra02,2010,1,BOS,NBA,80,80,2890,1321,51,223,274,219,77,16,117,147,978,480,219,193,378,168,9,9,361,170,5,29,34,22,11,1,10,21,109,57,25,24,56,32,NULL
318,allenra02,2011,1,BOS,NBA,46,42,1565,655,14,128,142,109,49,8,68,83,493,226,106,97,234,106,18,10,616,192,8,66,74,18,17,2,17,41,167,66,45,32,92,28,NULL
319,allenre01,1947,0,STJ,PBLA,7,0,0,46,0,0,0,0,0,0,0,15,0,19,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
320,allento01,2004,1,BOS,NBA,77,0,1262,492,85,136,221,64,76,24,77,156,387,184,152,112,31,12,7,0,90,19,4,8,12,2,3,2,5,17,18,8,7,3,0,0,NULL
321,allento01,2005,1,BOS,NBA,51,0,978,369,32,79,111,67,51,18,67,126,274,129,134,100,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
322,allento01,2006,1,BOS,NBA,33,0,805,379,35,89,124,56,49,12,75,87,259,133,134,105,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
323,allento01,2007,1,BOS,NBA,75,0,1378,494,34,134,168,114,62,21,109,168,388,169,181,138,57,18,15,0,65,20,1,2,3,3,2,0,1,5,16,9,5,2,1,0,NULL
324,allento01,2008,1,BOS,NBA,46,0,886,359,22,82,104,66,54,23,77,98,284,137,109,79,27,6,10,0,60,9,1,8,9,3,2,0,1,4,8,4,1,1,0,0,NULL
325,allento01,2009,1,BOS,NBA,54,0,889,330,52,93,145,72,59,19,66,109,253,129,119,72,5,0,24,0,391,122,13,28,41,17,25,14,23,58,98,47,36,28,5,0,NULL
326,allento01,2010,1,MEM,NBA,72,31,1494,643,70,123,193,104,129,44,86,161,492,251,182,137,23,4,13,13,350,114,15,23,38,20,25,5,24,43,101,43,41,27,7,1,NULL
327,allento01,2011,1,MEM,NBA,58,57,1525,568,98,135,233,79,104,33,94,142,448,210,175,140,26,8,7,7,170,48,8,14,22,5,9,7,10,21,45,18,17,12,5,0,NULL
328,allenwi01,1971,1,FLO,ABA,7,0,30,13,4,10,14,4,0,0,6,11,13,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
329,allisod01,1971,1,GSW,NBA,36,0,166,67,0,0,45,10,0,0,0,34,78,17,61,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
330,allrela01,2007,1,CLE,NBA,3,0,10,3,0,1,1,0,0,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
331,allumda01,1980,1,DAL,NBA,22,0,276,59,19,46,65,25,5,8,23,51,67,23,22,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
332,almonmo01,2007,1,UTA,NBA,9,0,40,13,0,2,2,3,1,0,2,5,15,4,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
333,almonmo01,2008,1,UTA,NBA,25,0,257,92,9,27,36,7,4,4,16,31,81,33,26,21,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
334,almonmo01,2011,1,WAS,NBA,4,0,67,14,1,7,8,2,7,0,1,6,17,6,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
335,alstode01,1994,1,PHI,NBA,64,0,1032,299,98,121,219,33,39,35,53,107,258,120,120,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
336,alstode01,1995,1,PHI,NBA,73,0,1614,452,127,175,302,61,56,52,59,191,387,198,112,55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
337,alstode01,1996,1,ATL,NBA,2,0,11,0,3,1,4,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
338,alstora01,1999,1,MIL,NBA,27,0,361,60,5,18,23,70,12,0,29,29,95,27,4,3,14,3,4,0,16,0,0,0,0,1,0,0,1,0,3,0,2,0,1,0,NULL
339,alstora01,2000,1,MIL,NBA,37,0,288,77,4,27,31,68,13,0,20,27,84,30,13,9,30,8,5,0,8,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,NULL
340,alstora01,2001,1,MIL,NBA,50,0,600,177,10,62,72,143,32,2,40,42,191,66,29,18,71,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
341,alstora01,2002,1,TOR,NBA,47,0,979,366,21,86,107,192,38,15,86,120,335,139,54,37,130,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
342,alstora01,2003,1,MIA,NBA,82,0,2581,838,26,200,226,372,114,18,128,212,764,287,134,103,434,161,13,0,295,91,4,25,29,22,6,1,10,22,91,29,25,21,52,12,NULL
343,alstora01,2004,1,TOR,NBA,80,0,2717,1136,42,237,279,514,118,7,170,212,974,403,258,191,389,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
344,alstora01,2005,1,HOU,NBA,63,0,2431,761,36,219,255,425,101,15,157,194,738,280,143,99,312,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
345,alstora01,2006,1,HOU,NBA,82,0,3040,1088,29,253,282,444,129,10,170,195,1020,383,177,130,529,192,7,0,309,76,6,42,48,35,13,3,17,23,74,25,13,10,50,16,NULL
346,alstora01,2007,1,HOU,NBA,74,0,2527,969,28,232,260,392,98,18,160,139,924,364,137,98,407,143,4,0,126,57,2,4,6,18,4,0,6,7,48,21,5,4,25,11,NULL
347,alstora01,2008,1,HOU,NBA,48,0,1591,552,25,119,144,258,57,7,88,72,522,193,109,86,230,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
348,alstora01,2008,2,ORL,NBA,29,0,855,348,8,75,83,148,51,3,52,63,298,123,99,70,101,32,23,23,740,281,3,53,56,94,33,4,40,53,279,106,44,33,113,36,NULL
349,alstora01,2009,1,NJN,NBA,27,0,766,262,9,66,75,104,27,5,61,50,277,95,54,44,87,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
350,alstora01,2009,2,MIA,NBA,25,0,655,165,4,50,54,72,23,5,34,53,169,60,27,15,81,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
351,alterch01,1948,0,DNN,NBL,50,0,0,196,0,0,0,0,0,0,0,126,0,67,100,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
352,alumape01,1998,1,SAC,NBA,2,0,5,2,1,1,2,0,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
353,alvaral01,1941,0,TCH,NBL,4,0,0,21,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
354,alwinbo01,1942,0,OSH,NBL,4,0,0,21,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
355,amaecjo01,1995,1,CLE,NBA,28,0,357,77,13,39,52,9,6,11,34,49,70,29,33,19,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NULL
356,amaecjo01,1999,1,ORL,NBA,80,0,1684,836,62,204,266,95,35,37,139,161,700,306,291,223,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
357,amaecjo01,2000,1,ORL,NBA,82,0,1710,650,77,191,268,74,28,29,124,175,592,237,279,176,7,0,4,0,29,9,1,2,3,3,3,2,0,2,8,3,4,3,0,0,NULL
358,amaecjo01,2001,1,UTA,NBA,54,0,586,175,52,57,109,29,7,10,55,64,166,54,105,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
359,amaecjo01,2002,1,UTA,NBA,50,0,474,99,26,51,77,21,14,7,34,50,118,37,52,25,0,0,2,0,16,4,0,1,1,0,0,0,0,4,4,1,4,2,0,0,NULL
360,amayaas01,1995,1,VAN,NBA,54,0,1104,339,114,189,303,33,22,10,57,151,252,121,149,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
361,amayaas01,1996,1,WSB,NBA,31,0,144,40,19,33,52,3,7,3,10,29,40,12,28,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
362,aminual01,2010,1,LAC,NBA,81,14,1452,457,75,192,267,60,59,25,103,121,406,160,119,92,143,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
363,aminual01,2011,1,NOH,NBA,66,21,1477,399,95,213,308,66,59,34,91,136,365,150,114,86,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
364,amsdera01,1940,0,SHE,NBL,11,0,0,24,0,0,0,0,0,0,0,8,0,6,15,12,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,2,0,6,0,0,NULL
365,amundlo01,2006,1,UTA,NBA,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
366,amundlo01,2006,2,PHI,NBA,10,0,87,16,13,15,28,1,1,8,5,15,15,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
367,amundlo01,2007,1,PHI,NBA,16,0,63,18,7,5,12,0,1,1,2,13,16,8,7,2,0,0,2,0,10,5,5,2,7,0,0,0,0,2,4,2,2,1,0,0,NULL
368,amundlo01,2008,1,PHO,NBA,76,0,1040,321,128,142,270,28,32,65,56,154,250,134,120,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
369,amundlo01,2009,1,PHO,NBA,79,0,1168,371,128,218,346,31,24,73,57,169,276,152,123,67,1,0,16,0,194,47,30,26,56,1,6,7,6,31,36,19,21,9,0,0,NULL
370,amundlo01,2010,1,GSW,NBA,46,7,691,200,81,104,185,17,14,33,24,87,183,83,87,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
371,amundlo01,2011,1,IND,NBA,60,0,753,213,94,128,222,14,27,44,45,125,207,89,82,35,0,0,11,0,94,27,6,17,23,2,2,5,4,16,23,12,6,3,0,0,NULL
372,anderal01,2005,1,CHA,NBA,36,0,564,207,23,47,70,32,11,4,32,48,181,75,41,33,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
373,anderal01,2006,1,CHA,NBA,17,0,256,98,11,21,32,21,7,0,22,33,81,37,23,19,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
374,anderal01,2011,1,TOR,NBA,17,12,461,163,8,26,34,26,5,3,25,36,142,55,34,29,61,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
375,anderan01,1967,1,OAK,ABA,77,0,1894,730,0,0,167,118,0,0,120,190,756,279,225,163,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
376,anderan01,1968,1,OAK,ABA,3,0,24,12,3,1,4,3,0,0,2,5,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
377,anderan01,1968,2,MMF,ABA,33,0,718,332,48,53,101,42,0,0,51,71,263,118,120,96,6,0,12,0,244,97,0,0,23,16,0,0,23,21,81,35,35,26,3,1,NULL
378,anderan01,1969,1,MMF,ABA,32,0,617,307,30,26,56,39,0,0,54,74,253,109,113,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
379,anderan01,1969,2,LAS,ABA,49,0,1533,700,110,89,199,125,0,0,89,122,677,292,155,115,11,1,16,0,307,128,0,0,37,0,0,0,17,38,134,50,31,28,2,0,NULL
380,anderan02,2009,1,OKC,NBA,1,0,15,2,1,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
381,anderan03,1947,0,WAT,PBLA,5,0,0,10,0,0,0,0,0,0,0,8,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
382,anderar01,1940,0,AGW,NBL,12,0,0,8,0,0,0,0,0,0,0,13,0,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
383,anderbi01,1947,0,CHT,PBLA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
384,anderbo01,1959,1,NYK,NBA,33,0,373,133,0,0,69,29,0,0,0,32,143,55,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
385,anderbo01,1961,0,HAW,ABL1,6,0,96,36,0,0,16,5,0,0,0,7,43,10,24,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
386,anderca01,1938,0,INK,NBL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
387,anderca01,1940,0,HAM,NBL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
388,anderch01,2001,1,DEN,NBA,24,0,262,72,38,38,76,7,7,28,13,35,74,25,28,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
389,anderch01,2002,1,DEN,NBA,59,0,907,305,109,165,274,32,30,60,60,90,285,114,140,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
390,anderch01,2003,1,DEN,NBA,71,0,1029,243,89,209,298,35,34,114,48,119,203,90,107,63,1,0,5,0,34,6,6,8,14,2,1,2,2,3,9,3,0,0,0,0,NULL
391,anderch01,2004,1,NOH,NBA,67,0,1430,513,137,273,410,71,14,100,64,144,358,191,190,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
392,anderch01,2005,1,NOK,NBA,32,0,570,161,61,94,155,6,8,41,26,84,98,56,103,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
393,anderch01,2007,1,NOH,NBA,5,0,34,6,2,7,9,0,0,4,1,6,7,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
394,anderch01,2008,1,DEN,NBA,71,0,1463,452,163,279,442,31,41,175,69,174,292,160,181,130,10,2,15,0,328,97,29,66,95,9,5,32,8,42,54,34,44,29,1,0,NULL
395,anderch01,2009,1,DEN,NBA,76,0,1692,448,147,336,483,33,42,143,59,171,251,142,236,164,3,0,6,0,116,27,7,20,27,1,1,6,4,14,17,9,14,9,0,0,NULL
396,anderch01,2010,1,DEN,NBA,45,0,732,250,75,144,219,20,23,58,25,79,137,82,135,86,1,0,5,0,73,24,5,9,14,3,3,7,3,8,11,7,14,10,0,0,NULL
397,anderch01,2011,1,DEN,NBA,32,1,486,168,48,100,148,6,19,46,17,52,108,59,82,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
398,andercl01,1967,1,LAL,NBA,18,0,94,26,0,0,11,17,0,0,0,18,29,7,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
399,andercl01,1968,1,LAL,NBA,35,0,289,135,0,0,44,31,0,0,0,58,108,44,82,47,0,0,3,0,10,4,0,0,1,0,0,0,0,1,5,2,0,0,0,0,NULL
400,andercl01,1969,1,DNR,ABA,3,0,22,6,1,3,4,4,0,0,3,3,4,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
401,andercl01,1970,1,CLE,NBA,23,0,171,79,0,0,37,16,0,0,0,22,59,19,60,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
402,andercl01,1970,2,PHI,NBA,5,0,27,7,0,0,11,4,0,0,0,7,6,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
403,anderda01,1967,1,NJA,ABA,78,0,2626,1149,303,553,856,92,0,0,131,329,938,463,320,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
404,anderda01,1968,1,NYA,ABA,25,0,677,277,79,138,217,34,0,0,43,83,233,101,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
405,anderda01,1968,2,KEN,ABA,8,0,94,20,8,17,25,6,0,0,8,19,22,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
406,anderda01,1968,3,MNP,ABA,29,0,628,261,98,120,218,26,0,0,30,72,228,112,50,37,0,0,5,0,38,15,0,0,10,5,0,0,2,8,13,6,4,3,0,0,NULL
407,anderda02,1974,1,POR,NBA,43,0,453,120,8,21,29,81,16,1,0,44,105,47,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
408,anderda02,1975,1,POR,NBA,52,0,614,227,15,47,62,85,20,2,0,58,181,88,61,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
409,anderda03,2009,1,HOU,NBA,63,0,891,367,54,154,208,44,15,12,37,119,340,147,67,46,78,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
410,anderda03,2010,1,TOR,NBA,11,0,150,56,8,26,34,7,3,3,8,11,47,23,7,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
411,anderda03,2010,2,NOH,NBA,29,0,223,78,12,38,50,6,2,6,14,29,74,33,15,7,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
412,anderde01,1997,1,CHH,NBA,66,0,1839,770,55,132,187,227,86,13,128,136,586,239,315,275,84,17,4,0,103,43,0,9,9,11,5,1,12,10,22,10,26,23,0,0,NULL
413,anderde01,1998,1,CHH,NBA,38,0,978,409,20,89,109,145,48,4,82,73,314,125,165,138,69,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
414,anderde01,1999,1,CHH,NBA,64,0,2201,1080,80,178,258,220,90,11,167,149,860,377,309,271,178,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
415,anderde01,2000,1,CHH,NBA,82,0,2859,1269,75,288,363,301,120,14,165,188,993,413,402,342,253,101,7,0,194,54,3,16,19,17,3,0,15,10,61,16,21,16,22,6,NULL
416,anderde01,2001,1,CHH,NBA,70,0,1860,757,47,142,189,216,68,8,87,113,612,247,208,178,228,85,3,0,76,44,3,4,7,7,2,0,6,1,30,13,18,16,6,2,NULL
417,anderde01,2002,1,NOH,NBA,76,0,2555,1057,53,211,264,325,90,16,128,141,832,355,269,231,331,116,2,0,22,2,1,0,1,0,0,0,1,1,4,1,1,0,1,0,NULL
418,anderde01,2003,1,NOH,NBA,51,0,1810,694,26,156,182,228,66,3,90,79,612,230,188,155,259,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
419,anderde01,2004,1,CHA,NBA,47,0,1239,432,25,103,128,143,36,4,70,89,391,152,87,70,151,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
420,anderde01,2005,1,CHA,NBA,20,0,582,216,12,71,83,53,15,4,37,49,173,68,73,61,67,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
