year,lgID,tmID,franchID,confID,divID,rank,confRank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmRebound,d_tmRebound,homeWon,homeLost,awayWon,awayLost,neutWon,neutLoss,confWon,confLoss,divWon,divLoss,pace,won,lost,games,min,arena,attendance,bbtmID
1976,NBA,GSW,GSW,WC,PC,3,4,CS,"Golden State Warriors",3724,7832,1649,2172,0,0,1300,2639,3939,2120,2058,904,1624,432,9097,3567,7584,1699,0,0,2282,1256,2640,3896,2114,1939,757,1778,420,8833,0,0,29,12,17,24,0,0,19,21,8,8,0,46,36,82,19780,"Oakland-Alameda County Coliseum Arena",32767,GSW
1976,NBA,HOU,HOU,EC,CD,1,2,CF,"Houston Rockets",3535,7325,1656,2103,0,0,1254,2632,3886,1913,2132,616,1600,411,8726,3424,7356,1746,0,0,2252,1121,2232,3353,1883,1978,547,1395,350,8594,0,0,34,7,15,26,0,0,23,17,13,7,0,49,33,82,19780,"The Summit",32767,HOU
1976,NBA,IND,IND,WC,MW,5,9,NULL,"Indiana Pacers",3522,7840,1714,2297,0,0,1409,2584,3993,2009,2030,924,1609,458,8758,3599,7629,1705,0,0,2252,1378,2770,4148,2097,2043,715,1792,466,8903,0,0,25,16,11,30,0,0,14,26,9,11,0,36,46,82,19755,"Market Square Arena",32767,IND
1976,NBA,KCK,SAC,WC,MW,4,8,NULL,"Kansas City Kings",3561,7733,1706,2140,0,0,1222,2593,3815,1982,2173,849,1576,386,8828,3422,7244,1912,0,0,2513,1097,2739,3836,1744,2030,722,1755,392,8756,0,0,28,13,12,29,0,0,17,23,7,13,0,40,42,82,19830,"Kemper Arena",32767,KCK
1976,NBA,LAL,LAL,WC,PC,1,1,CF,"Los Angeles Lakers",3663,7657,1437,1941,0,0,1177,2628,3805,2057,1867,801,1538,445,8763,3515,7781,1510,0,0,1990,1348,2625,3973,1900,1816,763,1599,362,8540,0,0,37,4,16,25,0,0,26,14,11,5,0,53,29,82,19805,"The Forum",32767,LAL
1976,NBA,MIL,MIL,WC,MW,6,11,NULL,"Milwaukee Bucks",3668,7840,1553,2072,0,0,1220,2519,3739,1970,2094,790,1648,342,8889,3712,7753,1721,0,0,2330,1265,2613,3878,2193,1940,736,1644,410,9145,0,0,24,17,6,35,0,0,15,25,7,13,0,30,52,82,19705,"MECCA Arena",32767,MIL
1976,NBA,NOJ,UTA,EC,CD,5,8,NULL,"New Orleans Jazz",3443,7602,1688,2183,0,0,1249,2828,4077,1854,2099,613,1706,357,8574,3486,7712,1833,0,0,2448,1318,2781,4099,1748,2125,835,1615,361,8805,0,0,26,15,9,32,0,0,18,22,10,10,0,35,47,82,19780,"Louisiana Superdome",32767,NOJ
1976,NBA,NYK,NYK,EC,AT,3,7,NULL,"New York Knicks",3659,7530,1587,2078,0,0,974,2680,3654,1956,2007,714,1680,304,8905,3577,7610,1752,0,0,2327,1163,2716,3879,1847,2008,793,1612,412,8906,0,0,26,15,14,27,0,0,19,21,8,8,0,40,42,82,19755,"Madison Square Garden (IV)",32767,NYK
1976,NBA,NYN,NJN,EC,AT,5,11,NULL,"New York Nets",3096,7222,1673,2274,0,0,1157,2547,3704,1422,2178,802,1630,435,7865,3279,7074,1863,0,0,2488,1149,2937,4086,1910,1970,778,1735,512,8421,0,0,10,31,12,29,0,0,14,26,6,10,0,22,60,82,19730,"Nassau Veterans Memorial Coliseum",32767,NYN
1976,NBA,PHI,PHI,EC,AT,1,1,F,"Philadelphia 76ers",3511,7322,2012,2732,0,0,1293,2752,4045,1966,2074,814,1915,561,9034,3575,7920,1561,0,0,2074,1416,2448,3864,2012,2232,823,1769,371,8711,0,0,32,9,18,23,0,0,28,12,11,5,0,50,32,82,19780,"The Spectrum",32767,PHI
1976,NBA,PHO,PHO,WC,PC,5,10,NULL,"Phoenix Suns",3406,7249,1791,2345,0,0,1059,2493,3552,2100,2089,750,1830,346,8603,3320,7192,1903,0,0,2525,1180,2594,3774,1856,2325,897,1835,440,8543,0,0,26,15,8,33,0,0,16,24,5,11,0,34,48,82,19730,"Arizona Veterans Memorial Coliseum",32767,PHO
1976,NBA,POR,POR,WC,PC,2,3,NC,"Portland Trail Blazers",3623,7537,1917,2515,0,0,1260,2703,3963,1990,2220,868,1757,492,9163,3408,7404,1889,0,0,2514,1197,2510,3707,1817,2242,840,1765,478,8705,0,0,35,6,14,27,0,0,26,14,10,6,0,49,33,82,19730,"Memorial Coliseum",32767,POR
1976,NBA,SAS,SAS,EC,CD,3,5,C1,"San Antonio Spurs",3711,7657,2010,2522,0,0,1110,2550,3660,2115,1966,857,1770,499,9432,3935,8075,1512,0,0,2059,1329,2687,4016,2159,2189,811,1822,420,9382,0,0,31,10,13,28,0,0,22,18,9,11,0,44,38,82,19755,"HemisFair Arena",32767,SAN
1976,NBA,SEA,SEA,WC,PC,4,7,NULL,"Seattle Supersonics",3439,7639,1646,2386,0,0,1355,2433,3788,1772,2198,932,1759,503,8524,3394,7339,1863,0,0,2474,1257,2651,3908,2046,2104,726,1905,476,8651,0,0,27,14,13,28,0,0,19,21,6,10,0,40,42,82,19805,"Seattle Center Coliseum",32767,SEA
1976,NBA,WSB,WAS,EC,CD,2,3,CS,"Washington Bullets",3514,7479,1622,2264,0,0,1185,2758,3943,1935,1940,642,1677,433,8650,3552,7751,1462,0,0,1943,1167,2565,3732,1893,2088,815,1506,348,8566,0,0,32,9,16,25,0,0,25,15,11,9,0,48,34,82,19730,"Capital Centre",32767,WAS
1977,NBA,ATL,ATL,EC,CD,4,6,C1,"Atlanta Hawks",3335,7253,1836,2316,0,0,1160,2359,3519,1901,2470,916,1592,408,8506,3162,6671,2193,0,0,2930,1160,2606,3766,1774,2122,750,1980,484,8517,0,0,29,12,12,29,0,0,20,20,8,12,0,41,41,82,19830,"Omni Coliseum",32767,ATL
1977,NBA,BOS,BOS,EC,AT,3,8,NULL,"Boston Celtics",3494,7635,1682,2159,0,0,1235,2850,4085,1969,2033,643,1652,295,8670,3539,7761,1752,0,0,2278,1142,2575,3717,1981,1871,763,1412,374,8830,0,0,24,17,8,33,0,0,16,24,8,8,0,32,50,82,19830,"Boston Garden",0,BOS
1977,NBA,BUF,LAC,EC,AT,4,10,NULL,"Buffalo Braves",3413,7323,1808,2314,0,0,1083,2538,3621,1975,2017,650,1575,327,8634,3623,7609,1695,0,0,2250,1178,2587,3765,2137,2003,722,1476,375,8941,0,0,20,21,7,34,0,0,16,24,7,9,0,27,55,82,19805,"Buffalo Memorial Auditorium",32767,BUF
1977,NBA,CHI,CHI,WC,MW,3,8,NULL,"Chicago Bulls",3330,7041,1863,2471,0,0,1248,2577,3825,2119,1930,665,1667,322,8523,3565,7273,1466,0,0,1980,1065,2367,3432,2076,2199,777,1479,451,8596,0,0,29,12,11,30,0,0,16,24,8,12,0,40,42,82,19755,"Chicago Stadium",32767,CHI
1977,NBA,CLE,CLE,EC,CD,3,4,C1,"Cleveland Cavaliers",3496,7707,1569,2116,0,0,1187,2676,3863,1740,1832,692,1382,455,8561,3474,7620,1574,0,0,2113,1214,2779,3993,1915,1952,690,1475,446,8522,0,0,27,14,16,25,0,0,22,18,9,11,0,43,39,82,19880,"Coliseum at Richfield",32767,CLE
1977,NBA,DEN,DEN,WC,MW,1,2,CF,"Denver Nuggets",3548,7441,2068,2705,0,0,1177,2736,3913,2187,2116,824,1748,422,9164,3678,7799,1740,0,0,2365,1267,2546,3813,2248,2220,877,1620,524,9096,0,0,33,8,15,26,0,0,22,18,11,9,0,48,34,82,19830,"McNichols Sports Arena",32767,DEN
1977,NBA,DET,DET,WC,MW,4,9,NULL,"Detroit Pistons",3552,7424,1832,2490,0,0,1229,2601,3830,1840,1980,866,1858,330,8936,3688,7706,1662,0,0,2177,1244,2494,3738,2105,2088,902,1719,395,9038,0,0,24,17,14,27,0,0,16,24,8,12,0,38,44,82,19855,"Cobo Arena",32767,DET
1977,NBA,GSW,GSW,WC,PC,5,7,NULL,"Golden State Warriors",3574,7654,1550,2081,0,0,1183,2629,3812,2097,2113,873,1518,405,8698,3425,7368,1820,0,0,2408,1185,2794,3979,2037,1975,728,1738,408,8670,0,0,30,11,13,28,0,0,20,20,5,11,0,43,39,82,19780,"Oakland-Alameda County Coliseum Arena",32767,GSW
1977,NBA,HOU,HOU,EC,CD,6,9,NULL,"Houston Rockets",3523,7691,1467,1896,0,0,1301,2421,3722,1942,2025,683,1376,319,8513,3571,7404,1699,0,0,2238,1195,2525,3720,1990,1752,605,1410,360,8841,0,0,21,20,7,34,0,0,15,25,6,14,0,28,54,82,19730,"The Summit",32767,HOU
1977,NBA,IND,IND,WC,MW,5,11,NULL,"Indiana Pacers",3500,7783,1904,2564,0,0,1386,2624,4010,1982,2230,808,1642,456,8904,3634,7663,1841,0,0,2455,1350,2793,4143,2259,2135,727,1762,466,9109,0,0,21,20,10,31,0,0,13,27,8,12,0,31,51,82,19830,"Market Square Arena",32767,IND
1977,NBA,KCK,SAC,WC,MW,5,10,NULL,"Kansas City Kings",3601,7731,1775,2262,0,0,1208,2632,3840,1992,2228,794,1690,370,8977,3564,7521,2004,0,0,2635,1232,2684,3916,1928,2088,796,1694,408,9132,0,0,22,19,9,32,0,0,15,25,11,9,0,31,51,82,19830,"Kemper Arena",32767,KCK
1977,NBA,LAL,LAL,WC,PC,4,5,C1,"Los Angeles Lakers",3734,7672,1576,2095,0,0,1136,2647,3783,2229,1964,802,1548,409,9044,3648,7880,1529,0,0,2050,1365,2599,3964,2073,1919,756,1570,379,8825,0,0,29,12,16,25,0,0,19,21,6,10,0,45,37,82,19805,"The Forum",32767,LAL
1977,NBA,MIL,MIL,WC,MW,2,6,CS,"Milwaukee Bucks",3801,7883,1612,2220,0,0,1239,2480,3719,2306,2038,867,1680,472,9214,3715,7728,1832,0,0,2404,1234,2617,3851,2248,2019,790,1783,468,9262,0,0,28,13,16,25,0,0,20,20,14,6,0,44,38,82,19980,"MECCA Arena",32767,MIL
1977,NBA,NJN,NJN,EC,AT,5,11,NULL,"New Jersey Nets",3547,8004,1652,2304,0,0,1306,2595,3901,1879,2312,857,1774,631,8746,3544,7620,2135,0,0,2830,1312,2996,4308,2073,1999,852,1864,560,9223,0,0,18,23,6,35,0,0,10,30,4,12,0,24,58,82,19905,"Rutgers Athletic Center",32767,NJN
1977,NBA,NOJ,UTA,EC,CD,5,7,NULL,"New Orleans Jazz",3568,7717,1690,2331,0,0,1309,2907,4216,2079,1938,662,1694,514,8826,3659,7938,1661,0,0,2213,1273,2747,4020,2084,2062,851,1511,476,8979,0,0,27,14,12,29,0,0,19,21,8,12,0,39,43,82,19780,"Louisiana Superdome",32767,NOJ
1977,NBA,NYK,NYK,EC,AT,2,5,CS,"New York Knicks",3815,7822,1670,2225,0,0,1180,2689,3869,2338,2193,818,1764,442,9300,3658,7742,2029,0,0,2785,1254,2623,3877,2113,1989,879,1677,357,9345,0,0,29,12,14,27,0,0,19,21,7,9,0,43,39,82,20005,"Madison Square Garden (IV)",32767,NYK
1977,NBA,PHI,PHI,EC,AT,1,1,CF,"Philadelphia 76ers",3628,7471,2153,2863,0,0,1299,2694,3993,2220,2188,800,1752,548,9409,3592,7788,1803,0,0,2435,1363,2473,3836,2095,2287,823,1709,346,8987,0,0,37,4,18,23,0,0,28,12,14,2,0,55,27,82,19830,"The Spectrum",32767,PHI
1977,NBA,PHO,PHO,WC,PC,2,3,C1,"Phoenix Suns",3731,7836,1749,2329,0,0,1166,2579,3745,2338,1956,1059,1766,372,9211,3578,7622,1749,0,0,2319,1202,2743,3945,1988,2178,937,1969,372,8905,0,0,34,7,15,26,0,0,24,16,8,8,0,49,33,82,19780,"Arizona Veterans Memorial Coliseum",32767,PHO
1977,NBA,POR,POR,WC,PC,1,1,CS,"Portland Trail Blazers",3556,7367,1717,2259,0,0,1187,2686,3873,2067,2068,798,1625,390,8829,3289,7318,1747,0,0,2282,1187,2523,3710,1818,2093,748,1624,390,8325,0,0,36,5,22,19,0,0,30,10,13,3,0,58,24,82,19730,"Memorial Coliseum",32767,POR
1977,NBA,SAS,SAS,EC,CD,1,2,CS,"San Antonio Spurs",3794,7594,1797,2234,0,0,1030,2594,3624,2240,1871,797,1665,553,9385,3808,8063,1494,0,0,1996,1345,2576,3921,2145,2059,837,1662,379,9110,0,0,32,9,20,21,0,0,29,11,15,5,0,52,30,82,19780,"HemisFair Arena",32767,SAN
1977,NBA,SEA,SEA,WC,PC,3,4,F,"Seattle Supersonics",3445,7715,1675,2352,0,0,1456,2601,4057,1799,2008,782,1636,429,8565,3384,7377,1670,0,0,2203,1121,2600,3721,1956,2067,735,1646,410,8438,0,0,31,10,16,25,0,0,25,15,8,8,0,47,35,82,19780,"Seattle Center Coliseum",32767,SEA
1977,NBA,WSB,WAS,EC,CD,2,3,NC,"Washington Bullets",3580,7772,1887,2655,0,0,1349,2815,4164,1948,1879,668,1613,386,9047,3767,8065,1437,0,0,1895,1166,2683,3849,2144,2312,779,1437,427,8971,0,0,29,12,15,26,0,0,26,14,14,6,0,44,38,82,19830,"Capital Centre",32767,WAS
1978,NBA,ATL,ATL,EC,CD,3,5,CS,"Atlanta Hawks",3505,7410,1940,2534,0,0,1381,2341,3722,1938,2424,801,1523,596,8950,3367,6886,2045,0,0,2727,1176,2440,3616,1928,2135,646,1799,559,8779,0,0,34,7,12,29,0,0,24,16,14,6,0,46,36,82,19855,"Omni Coliseum",32767,ATL
1978,NBA,BOS,BOS,EC,AT,5,10,NULL,"Boston Celtics",3527,7347,1820,2321,0,0,1119,2396,3515,1995,1977,710,1713,283,8874,3855,7593,1578,0,0,2079,1122,2453,3575,2170,2025,717,1603,438,9288,0,0,21,20,8,33,0,0,15,25,6,10,0,29,53,82,19680,"Boston Garden",32767,BOS
1978,NBA,CHI,CHI,WC,MW,5,11,NULL,"Chicago Bulls",3478,7108,1632,2184,0,0,1224,2544,3768,2169,1970,576,1813,324,8588,3682,7408,1549,0,0,2029,1095,2377,3472,2146,2093,844,1468,503,8913,0,0,19,22,12,29,0,0,14,26,5,11,0,31,51,82,19780,"Chicago Stadium",32767,CHI
1978,NBA,CLE,CLE,EC,CD,4,9,NULL,"Cleveland Cavaliers",3556,7602,1620,2103,0,0,1229,2256,3485,1796,2027,688,1376,334,8732,3600,7150,1837,0,0,2423,1123,2587,3710,2062,2001,658,1557,503,9037,0,0,20,21,10,31,0,0,15,25,6,14,0,30,52,82,19680,"Coliseum at Richfield",32767,CLE
1978,NBA,DEN,DEN,WC,MW,2,4,C1,"Denver Nuggets",3517,7311,2046,2841,0,0,1307,2596,3903,2166,2106,673,1666,416,9080,3631,7616,1713,0,0,2277,1218,2429,3647,2173,2262,738,1529,471,8975,0,0,29,12,18,23,0,0,24,16,8,8,0,47,35,82,19705,"McNichols Sports Arena",32767,DEN
1978,NBA,DET,DET,EC,CD,4,8,NULL,"Detroit Pistons",3708,7802,1607,2242,0,0,1303,2380,3683,2092,2141,847,1599,550,9023,3755,7623,1732,0,0,2295,1301,2628,3929,2197,1914,666,1744,504,9242,0,0,22,19,8,33,0,0,14,26,9,11,0,30,52,82,19780,"Pontiac Silverdome",32767,DET
1978,NBA,GSW,GSW,WC,PC,6,9,NULL,"Golden State Warriors",3627,7453,1367,1872,0,0,1169,2513,3682,2064,2023,774,1500,420,8621,3493,7255,1604,0,0,2155,1147,2533,3680,2094,1854,637,1580,362,8590,0,0,23,18,15,26,0,0,15,25,8,12,0,38,44,82,19780,"Oakland-Alameda County Coliseum Arena",32767,GSW
1978,NBA,HOU,HOU,EC,CD,2,4,C1,"Houston Rockets",3726,7498,1845,2330,0,0,1256,2504,3760,2302,2001,632,1510,286,9297,3795,7625,1627,0,0,2211,1186,2315,3501,2278,2055,660,1400,431,9217,0,0,30,11,17,24,0,0,24,16,12,8,0,47,35,82,19780,"The Summit",32767,HOU
1978,NBA,IND,IND,WC,MW,3,10,NULL,"Indiana Pacers",3575,7525,1759,2317,0,0,1225,2530,3755,2005,2093,687,1536,416,8909,3586,7499,1868,0,0,2416,1299,2605,3904,2178,2091,677,1618,437,9040,0,0,25,16,13,28,0,0,14,26,6,10,0,38,44,82,19705,"Market Square Arena",32767,IND
1978,NBA,KCK,SAC,WC,MW,1,2,CS,"Kansas City Kings",3764,7644,1746,2392,0,0,1191,2404,3595,2239,2419,825,1631,390,9274,3434,7061,2170,0,0,2897,1156,2547,3703,1776,2223,678,1879,435,9038,0,0,32,9,16,25,0,0,23,17,12,4,0,48,34,82,19855,"Kemper Arena",32767,KCK
1978,NBA,LAL,LAL,WC,PC,3,5,CS,"Los Angeles Lakers",3827,7397,1606,2088,0,0,949,2557,3506,2338,1851,793,1569,500,9260,3797,7848,1415,0,0,1931,1288,2486,3774,2234,1958,737,1542,359,9009,0,0,31,10,16,25,0,0,24,16,11,9,0,47,35,82,19780,"The Forum",32767,LAL
1978,NBA,MIL,MIL,WC,MW,3,8,NULL,"Milwaukee Bucks",3906,7773,1541,2021,0,0,1157,2370,3527,2562,2106,862,1574,435,9353,3676,7505,1819,0,0,2415,1229,2437,3666,2301,1928,763,1748,462,9171,0,0,28,13,10,31,0,0,19,21,9,7,0,38,44,82,19880,"MECCA Arena",32767,MIL
1978,NBA,NJN,NJN,EC,AT,3,6,C1,"New Jersey Nets",3464,7523,1904,2613,0,0,1241,2370,3611,1907,2329,853,1861,619,8832,3507,7306,2160,0,0,2861,1234,2667,3901,2185,2208,861,1919,492,9174,0,0,25,16,12,29,0,0,18,22,7,9,0,37,45,82,19755,"Rutgers Athletic Center",32767,NJN
1978,NBA,NOJ,UTA,EC,CD,6,11,NULL,"New Orleans Jazz",3517,7511,1848,2409,0,0,1234,2676,3910,2079,1940,760,1764,559,8882,3864,8039,1666,0,0,2246,1486,2664,4150,2264,2061,955,1600,566,9394,0,0,22,19,4,37,0,0,15,25,8,12,0,26,56,82,19705,"Louisiana Superdome",32767,NOJ
1978,NBA,NYK,NYK,EC,AT,4,7,NULL,"New York Knicks",3676,7554,1478,2111,0,0,1200,2430,3630,2121,2154,699,1605,397,8830,3600,7457,1907,0,0,2506,1225,2489,3714,2114,1961,751,1558,378,9107,0,0,23,18,8,33,0,0,17,23,7,9,0,31,51,82,19780,"Madison Square Garden (IV)",32767,NYK
1978,NBA,PHI,PHI,EC,AT,2,3,CS,"Philadelphia 76ers",3584,7338,1815,2411,0,0,1149,2712,3861,2253,2072,779,1771,599,8983,3542,7626,1747,0,0,2331,1252,2506,3758,2094,2128,795,1627,353,8831,0,0,31,10,16,25,0,0,25,15,9,7,0,47,35,82,19805,"The Spectrum",32767,PHI
1978,NBA,PHO,PHO,WC,PC,2,3,CF,"Phoenix Suns",3847,7516,1765,2299,0,0,1083,2379,3462,2500,1944,915,1760,337,9459,3775,7626,1606,0,0,2127,1238,2424,3662,2091,2144,890,1841,402,9156,0,0,32,9,18,23,0,0,21,19,11,9,0,50,32,82,19780,"Arizona Veterans Memorial Coliseum",32767,PHO
1978,NBA,POR,POR,WC,PC,4,6,C1,"Portland Trail Blazers",3541,7338,1806,2362,0,0,1256,2435,3691,1946,2187,776,1658,512,8888,3448,7059,1889,0,0,2501,1080,2350,3430,1963,2206,797,1650,422,8785,0,0,33,8,12,29,0,0,17,23,8,12,0,45,37,82,19780,"Memorial Coliseum",32767,POR
1978,NBA,SAS,SAS,EC,CD,2,2,CF,"San Antonio Spurs",3927,7760,1926,2423,0,0,1096,2619,3715,2313,2071,829,1652,509,9780,3798,7970,1759,0,0,2343,1297,2531,3828,2232,2168,788,1700,405,9355,0,0,29,12,19,22,0,0,24,16,11,9,0,48,34,82,19830,"HemisFair Arena",32767,SAN
1978,NBA,SDC,LAC,WC,PC,5,7,NULL,"San Diego Clippers",3721,7706,1836,2471,0,0,1392,2413,3805,1539,2127,703,1623,392,9278,3832,7801,1760,0,0,2295,1294,2322,3616,1896,2064,747,1517,350,9424,0,0,29,12,14,27,0,0,25,15,11,9,0,43,39,82,19730,"San Diego Sports Arena",32767,SDC
1978,NBA,SEA,SEA,WC,PC,1,1,NC,"Seattle Supersonics",3504,7484,1732,2298,0,0,1310,2591,3901,1973,1914,690,1586,398,8740,3475,7509,1567,0,0,2108,1156,2453,3609,1910,2057,755,1493,407,8517,0,0,31,10,21,20,0,0,24,16,11,9,0,52,30,82,19755,"King County Domed Stadium",32767,SEA
1978,NBA,WSB,WAS,EC,AT,1,1,F,"Washington Bullets",3819,7873,1785,2428,0,0,1309,2768,4077,2169,1804,614,1420,401,9423,3804,8011,1406,0,0,1897,1178,2541,3719,2180,2144,726,1338,434,9014,0,0,31,10,23,18,0,0,29,11,11,5,0,54,28,82,19780,"Capital Centre",32767,WAS
1979,NBA,ATL,ATL,EC,CD,1,2,CS,"Atlanta Hawks",3261,7027,2038,2645,13,75,1369,2406,3775,1913,2293,782,1495,539,8573,3144,6872,2000,46,183,2616,1261,2339,3600,1758,2171,682,1660,554,8334,0,0,32,9,18,23,0,0,38,22,21,9,0,50,32,82,19780,"Omni Coliseum",32767,ATL
1979,NBA,BOS,BOS,EC,AT,1,1,CF,"Boston Celtics",3617,7387,1907,2449,162,422,1227,2457,3684,2198,1974,809,1539,308,9303,3439,7313,1712,74,259,2222,1168,2294,3462,1867,2059,686,1635,419,8664,0,0,35,6,26,15,0,0,45,15,17,7,0,61,21,82,19880,"Boston Garden",32767,BOS
1979,NBA,CHI,CHI,WC,MW,3,9,NULL,"Chicago Bulls",3362,6943,2019,2592,70,275,1115,2465,3580,2152,2146,704,1684,392,8813,3585,7222,1811,54,199,2358,1159,2345,3504,2109,2203,846,1543,498,9035,0,0,21,20,9,32,0,0,23,37,8,16,0,30,52,82,19905,"Chicago Stadium",32767,CHI
1979,NBA,CLE,CLE,EC,CD,4,9,NULL,"Cleveland Cavaliers",3811,8041,1702,2205,36,187,1307,2381,3688,2108,1934,764,1370,342,9360,3811,7610,1645,65,223,2150,1230,2638,3868,2208,2033,708,1667,490,9332,0,0,28,13,9,32,0,0,28,32,16,14,0,37,45,82,19930,"Coliseum at Richfield",32767,CLE
1979,NBA,DEN,DEN,WC,MW,3,8,NULL,"Denver Nuggets",3462,7470,1871,2539,83,255,1311,2524,3835,2079,1917,746,1533,404,8878,3736,7591,1698,70,214,2235,1197,2587,3784,2289,2033,812,1438,455,9240,0,0,24,17,6,35,0,0,21,39,10,14,0,30,52,82,19830,"McNichols Sports Arena",32767,DEN
1979,NBA,DET,DET,EC,CD,6,11,NULL,"Detroit Pistons",3643,7596,1590,2149,57,219,1226,2415,3641,1950,2069,783,1742,562,8933,3847,7761,1858,57,206,2405,1319,2572,3891,2306,1871,874,1583,470,9609,0,0,13,28,3,38,0,0,11,49,4,26,0,16,66,82,19780,"Pontiac Silverdome",32767,DET
1979,NBA,GSW,GSW,WC,PC,6,10,NULL,"Golden State Warriors",3527,7318,1412,1914,27,121,1155,2437,3592,2028,2082,779,1492,339,8493,3438,6975,1905,72,219,2544,1056,2564,3620,2091,1785,720,1486,361,8853,0,0,15,26,9,32,0,0,19,41,8,22,0,24,58,82,19880,"Oakland-Alameda County Coliseum Arena",32767,GSW
1979,NBA,HOU,HOU,EC,CD,2,4,CS,"Houston Rockets",3599,7496,1782,2326,104,379,1394,2217,3611,2149,1927,782,1565,373,9084,3658,7382,1696,58,215,2153,1290,2317,3607,2223,2049,778,1597,428,9070,0,0,29,12,12,29,0,0,30,30,20,10,0,41,41,82,19930,"The Summit",32767,HOU
1979,NBA,IND,IND,EC,CD,4,8,NULL,"Indiana Pacers",3639,7689,1753,2333,88,314,1398,2326,3724,2148,1973,900,1517,530,9119,3693,7545,1734,56,228,2295,1394,2552,3946,2323,2028,738,1758,470,9176,0,0,26,15,11,30,0,0,28,32,15,15,0,37,45,82,19855,"Market Square Arena",32767,IND
1979,NBA,KCK,SAC,WC,MW,2,5,C1,"Kansas City Kings",3582,7489,1671,2250,25,114,1187,2429,3616,2123,2135,863,1439,356,8860,3328,6992,1906,41,172,2497,1140,2644,3784,1778,2072,695,1762,425,8603,0,0,30,11,17,24,0,0,33,27,18,6,0,47,35,82,19805,"Kemper Arena",32767,KCK
1979,NBA,LAL,LAL,WC,PC,1,1,NC,"Los Angeles Lakers",3898,7368,1622,2092,20,100,1085,2653,3738,2413,1784,774,1639,546,9438,3723,7921,1430,78,274,1884,1312,2242,3554,2324,1860,797,1420,382,8954,0,0,37,4,23,18,0,0,42,18,19,11,0,60,22,82,19880,"The Forum",32767,LAL
1979,NBA,MIL,MIL,WC,MW,1,2,CS,"Milwaukee Bucks",3685,7553,1605,2102,50,155,1245,2396,3641,2277,1937,778,1496,510,9025,3456,7487,1714,76,305,2275,1360,2293,3653,2154,1912,717,1638,358,8702,0,0,28,13,21,20,0,0,39,21,15,9,0,49,33,82,19805,"MECCA Arena",32767,MIL
1979,NBA,NJN,NJN,EC,AT,5,10,NULL,"New Jersey Nets",3456,7504,1882,2406,85,298,1229,2535,3764,2094,2181,869,1702,581,8879,3480,7427,1957,58,208,2572,1285,2596,3881,2189,2042,849,1692,514,8975,0,0,22,19,12,29,0,0,26,34,7,17,0,34,48,82,19805,"Rutgers Athletic Center",32767,NJN
1979,NBA,NYK,NYK,EC,AT,3,7,NULL,"New York Knicks",3802,7672,1698,2274,42,191,1236,2303,3539,2265,2168,881,1613,457,9344,3707,7492,1969,55,198,2556,1293,2432,3725,2143,2042,813,1694,390,9438,0,0,25,16,14,27,0,0,26,34,8,16,0,39,43,82,19780,"Madison Square Garden (IV)",32767,NYK
1979,NBA,PHI,PHI,EC,AT,2,3,F,"Philadelphia 76ers",3523,7156,1876,2431,27,125,1187,2635,3822,2226,1860,792,1708,652,8949,3444,7561,1640,75,277,2145,1318,2352,3670,2089,2100,876,1561,388,8603,0,0,36,5,23,18,0,0,44,16,19,5,0,59,23,82,19855,"The Spectrum",32767,PHI
1979,NBA,PHO,PHO,WC,PC,3,4,CS,"Phoenix Suns",3570,7235,1906,2466,68,280,1071,2458,3529,2283,1853,908,1629,344,9114,3563,7480,1593,100,297,2119,1216,2447,3663,2026,2051,882,1663,389,8819,0,0,36,5,19,22,0,0,42,18,19,11,0,55,27,82,19755,"Arizona Veterans Memorial Coliseum",32767,PHO
1979,NBA,POR,POR,WC,PC,4,6,C1,"Portland Trail Blazers",3408,7167,1560,2100,26,132,1295,2408,3703,1898,1956,708,1552,472,8402,3349,7008,1716,55,186,2281,1138,2358,3496,2008,1880,756,1450,395,8469,0,0,26,15,12,29,0,0,29,31,13,17,0,38,44,82,19780,"Memorial Coliseum",32767,POR
1979,NBA,SAS,SAS,EC,CD,2,5,C1,"San Antonio Spurs",3856,7738,2024,2528,52,206,1153,2515,3668,2326,2103,771,1589,333,9788,4000,7997,1731,88,288,2283,1248,2472,3720,2537,2192,828,1513,457,9819,0,0,27,14,14,27,0,0,27,33,14,16,0,41,41,82,19755,"HemisFair Arena",32767,SAN
1979,NBA,SDC,LAC,WC,PC,5,7,NULL,"San Diego Clippers",3524,7494,1595,2167,177,543,1294,2308,3602,1688,1896,664,1443,288,8820,3752,7508,1613,43,187,2086,1222,2487,3709,2012,1889,764,1391,408,9160,0,0,24,17,11,30,0,0,26,34,13,17,0,35,47,82,19755,"San Diego Sports Arena",32767,SDC
1979,NBA,SEA,SEA,WC,PC,2,3,CF,"Seattle Supersonics",3554,7565,1730,2253,59,189,1380,2550,3930,2043,1865,750,1496,428,8897,3408,7424,1640,59,240,2147,1203,2409,3612,2016,1997,728,1519,393,8515,0,0,33,8,23,18,0,0,39,21,18,12,0,56,26,82,19830,"King County Domed Stadium",32767,SEA
